Airport,Terminal,Date,hour,date_time,Total,Flights,Booths
CLT,Main,7/11/2022,13:00,2022/07/11 13:00,459,2,10
CLT,Main,7/11/2022,14:00,2022/07/11 14:00,908,4,10
CLT,Main,7/11/2022,15:00,2022/07/11 15:00,244,2,8
CLT,Main,7/11/2022,16:00,2022/07/11 16:00,843,4,9
CLT,Main,7/11/2022,17:00,2022/07/11 17:00,506,3,10
CLT,Main,7/11/2022,18:00,2022/07/11 18:00,518,3,9
CLT,Main,7/11/2022,19:00,2022/07/11 19:00,830,5,9
CLT,Main,7/11/2022,20:00,2022/07/11 20:00,398,3,7
CLT,Main,7/12/2022,13:00,2022/07/12 13:00,506,2,9
CLT,Main,7/12/2022,14:00,2022/07/12 14:00,652,3,8
CLT,Main,7/12/2022,15:00,2022/07/12 15:00,517,3,9
CLT,Main,7/12/2022,16:00,2022/07/12 16:00,1017,6,8
CLT,Main,7/12/2022,17:00,2022/07/12 17:00,464,2,8
CLT,Main,7/12/2022,18:00,2022/07/12 18:00,705,5,8
CLT,Main,7/12/2022,19:00,2022/07/12 19:00,170,1,7
CLT,Main,7/13/2022,13:00,2022/07/13 13:00,737,3,10
CLT,Main,7/13/2022,14:00,2022/07/13 14:00,765,4,10
CLT,Main,7/13/2022,15:00,2022/07/13 15:00,329,2,11
CLT,Main,7/13/2022,16:00,2022/07/13 16:00,783,4,10
CLT,Main,7/13/2022,17:00,2022/07/13 17:00,452,2,11
CLT,Main,7/13/2022,19:00,2022/07/13 19:00,526,3,10
CLT,Main,7/13/2022,20:00,2022/07/13 20:00,123,1,8
CLT,Main,7/14/2022,13:00,2022/07/14 13:00,463,2,7
CLT,Main,7/14/2022,14:00,2022/07/14 14:00,907,5,8
CLT,Main,7/14/2022,15:00,2022/07/14 15:00,699,3,9
CLT,Main,7/14/2022,16:00,2022/07/14 16:00,610,4,10
CLT,Main,7/14/2022,17:00,2022/07/14 17:00,611,3,9
CLT,Main,7/14/2022,18:00,2022/07/14 18:00,377,2,8
CLT,Main,7/14/2022,19:00,2022/07/14 19:00,640,4,8
CLT,Main,7/14/2022,20:00,2022/07/14 20:00,544,4,6
CLT,Main,7/14/2022,21:00,2022/07/14 21:00,169,1,6
CLT,Main,7/15/2022,12:00,2022/07/15 12:00,274,1,7
CLT,Main,7/15/2022,13:00,2022/07/15 13:00,479,2,8
CLT,Main,7/15/2022,14:00,2022/07/15 14:00,896,5,8
CLT,Main,7/15/2022,15:00,2022/07/15 15:00,172,1,7
CLT,Main,7/15/2022,16:00,2022/07/15 16:00,701,3,7
CLT,Main,7/15/2022,17:00,2022/07/15 17:00,574,4,6
CLT,Main,7/15/2022,18:00,2022/07/15 18:00,681,4,7
CLT,Main,7/15/2022,19:00,2022/07/15 19:00,359,2,7
CLT,Main,7/15/2022,20:00,2022/07/15 20:00,565,4,7
CLT,Main,7/15/2022,21:00,2022/07/15 21:00,158,1,5
CLT,Main,7/16/2022,13:00,2022/07/16 13:00,268,1,12
CLT,Main,7/16/2022,14:00,2022/07/16 14:00,464,2,12
CLT,Main,7/16/2022,15:00,2022/07/16 15:00,1028,5,11
CLT,Main,7/16/2022,16:00,2022/07/16 16:00,76,1,8
CLT,Main,7/16/2022,17:00,2022/07/16 17:00,615,3,10
CLT,Main,7/16/2022,18:00,2022/07/16 18:00,1244,7,11
CLT,Main,7/16/2022,19:00,2022/07/16 19:00,698,4,10
CLT,Main,7/16/2022,20:00,2022/07/16 20:00,788,5,10
CLT,Main,7/16/2022,21:00,2022/07/16 21:00,625,5,8
CLT,Main,7/16/2022,22:00,2022/07/16 22:00,645,5,8
CLT,Main,7/17/2022,13:00,2022/07/17 13:00,511,3,8
CLT,Main,7/17/2022,14:00,2022/07/17 14:00,999,5,9
CLT,Main,7/17/2022,15:00,2022/07/17 15:00,617,3,9
CLT,Main,7/17/2022,16:00,2022/07/17 16:00,858,6,10
CLT,Main,7/17/2022,17:00,2022/07/17 17:00,529,3,9
CLT,Main,7/17/2022,18:00,2022/07/17 18:00,524,3,9
CLT,Main,7/17/2022,19:00,2022/07/17 19:00,171,1,7
CLT,Main,7/17/2022,20:00,2022/07/17 20:00,944,6,7
CLT,Main,7/18/2022,12:00,2022/07/18 12:00,275,1,9
CLT,Main,7/18/2022,13:00,2022/07/18 13:00,463,2,9
CLT,Main,7/18/2022,14:00,2022/07/18 14:00,791,4,9
CLT,Main,7/18/2022,15:00,2022/07/18 15:00,246,1,9
CLT,Main,7/18/2022,16:00,2022/07/18 16:00,1091,6,9
CLT,Main,7/18/2022,17:00,2022/07/18 17:00,319,2,7
CLT,Main,7/18/2022,18:00,2022/07/18 18:00,869,5,8
CLT,Main,7/18/2022,19:00,2022/07/18 19:00,164,1,9
CLT,Main,7/18/2022,20:00,2022/07/18 20:00,580,4,9
CLT,Main,7/18/2022,21:00,2022/07/18 21:00,188,1,6
CLT,Main,7/19/2022,13:00,2022/07/19 13:00,677,3,9
CLT,Main,7/19/2022,14:00,2022/07/19 14:00,933,5,8
CLT,Main,7/19/2022,15:00,2022/07/19 15:00,173,1,8
CLT,Main,7/19/2022,16:00,2022/07/19 16:00,1323,7,8
CLT,Main,7/19/2022,18:00,2022/07/19 18:00,688,4,8
CLT,Main,7/19/2022,21:00,2022/07/19 21:00,142,1,5
CLT,Main,7/20/2022,13:00,2022/07/20 13:00,974,4,9
CLT,Main,7/20/2022,14:00,2022/07/20 14:00,698,4,9
CLT,Main,7/20/2022,15:00,2022/07/20 15:00,160,1,8
CLT,Main,7/20/2022,16:00,2022/07/20 16:00,1261,6,10
CLT,Main,7/20/2022,17:00,2022/07/20 17:00,46,1,8
CLT,Main,7/20/2022,19:00,2022/07/20 19:00,192,1,7
CLT,Main,7/20/2022,20:00,2022/07/20 20:00,307,2,6
CLT,Main,7/20/2022,21:00,2022/07/20 21:00,190,1,5
CLT,Main,7/21/2022,12:00,2022/07/21 12:00,266,1,8
CLT,Main,7/21/2022,13:00,2022/07/21 13:00,672,3,9
CLT,Main,7/21/2022,14:00,2022/07/21 14:00,459,2,9
CLT,Main,7/21/2022,15:00,2022/07/21 15:00,427,3,10
CLT,Main,7/21/2022,16:00,2022/07/21 16:00,539,3,10
CLT,Main,7/21/2022,17:00,2022/07/21 17:00,651,4,10
CLT,Main,7/21/2022,18:00,2022/07/21 18:00,749,4,9
CLT,Main,7/21/2022,19:00,2022/07/21 19:00,448,3,8
CLT,Main,7/21/2022,20:00,2022/07/21 20:00,737,5,8
CLT,Main,7/22/2022,13:00,2022/07/22 13:00,729,3,8
CLT,Main,7/22/2022,14:00,2022/07/22 14:00,903,4,8
CLT,Main,7/22/2022,15:00,2022/07/22 15:00,248,2,8
CLT,Main,7/22/2022,16:00,2022/07/22 16:00,995,5,8
CLT,Main,7/22/2022,17:00,2022/07/22 17:00,343,2,8
CLT,Main,7/22/2022,18:00,2022/07/22 18:00,379,2,8
CLT,Main,7/22/2022,19:00,2022/07/22 19:00,679,4,8
CLT,Main,7/22/2022,20:00,2022/07/22 20:00,729,5,9
CLT,Main,7/23/2022,13:00,2022/07/23 13:00,774,4,9
CLT,Main,7/23/2022,14:00,2022/07/23 14:00,782,4,8
CLT,Main,7/23/2022,15:00,2022/07/23 15:00,721,4,10
CLT,Main,7/23/2022,16:00,2022/07/23 16:00,733,4,9
CLT,Main,7/23/2022,17:00,2022/07/23 17:00,844,6,10
CLT,Main,7/23/2022,18:00,2022/07/23 18:00,549,3,10
CLT,Main,7/23/2022,19:00,2022/07/23 19:00,765,5,10
CLT,Main,7/23/2022,20:00,2022/07/23 20:00,1135,8,11
CLT,Main,7/23/2022,21:00,2022/07/23 21:00,144,1,9
CLT,Main,7/24/2022,01:00,2022/07/24 01:00,44,1,3
CLT,Main,7/24/2022,13:00,2022/07/24 13:00,1161,5,10
CLT,Main,7/24/2022,14:00,2022/07/24 14:00,540,3,10
CLT,Main,7/24/2022,15:00,2022/07/24 15:00,344,2,11
CLT,Main,7/24/2022,16:00,2022/07/24 16:00,722,3,10
CLT,Main,7/24/2022,17:00,2022/07/24 17:00,779,5,10
CLT,Main,7/24/2022,18:00,2022/07/24 18:00,394,3,8
CLT,Main,7/24/2022,19:00,2022/07/24 19:00,536,3,9
CLT,Main,7/24/2022,20:00,2022/07/24 20:00,791,5,9
CLT,Main,7/24/2022,21:00,2022/07/24 21:00,125,1,7
CLT,Main,7/25/2022,12:00,2022/07/25 12:00,276,1,9
CLT,Main,7/25/2022,13:00,2022/07/25 13:00,699,3,9
CLT,Main,7/25/2022,14:00,2022/07/25 14:00,464,2,9
CLT,Main,7/25/2022,15:00,2022/07/25 15:00,647,4,9
CLT,Main,7/25/2022,16:00,2022/07/25 16:00,778,5,9
CLT,Main,7/25/2022,17:00,2022/07/25 17:00,256,1,12
CLT,Main,7/25/2022,19:00,2022/07/25 19:00,307,2,10
CLT,Main,7/25/2022,20:00,2022/07/25 20:00,1094,7,10
CLT,Main,7/25/2022,21:00,2022/07/25 21:00,188,1,6
CLT,Main,7/26/2022,13:00,2022/07/26 13:00,663,3,9
CLT,Main,7/26/2022,14:00,2022/07/26 14:00,256,2,9
CLT,Main,7/26/2022,15:00,2022/07/26 15:00,172,1,9
CLT,Main,7/26/2022,16:00,2022/07/26 16:00,558,3,9
CLT,Main,7/26/2022,17:00,2022/07/26 17:00,1203,6,10
CLT,Main,7/26/2022,18:00,2022/07/26 18:00,541,3,10
CLT,Main,7/26/2022,19:00,2022/07/26 19:00,443,2,10
CLT,Main,7/26/2022,20:00,2022/07/26 20:00,106,1,5
CLT,Main,7/27/2022,13:00,2022/07/27 13:00,480,2,11
CLT,Main,7/27/2022,14:00,2022/07/27 14:00,1164,6,10
CLT,Main,7/27/2022,15:00,2022/07/27 15:00,175,1,9
CLT,Main,7/27/2022,16:00,2022/07/27 16:00,501,3,9
CLT,Main,7/27/2022,17:00,2022/07/27 17:00,370,2,9
CLT,Main,7/27/2022,18:00,2022/07/27 18:00,845,5,9
CLT,Main,7/27/2022,19:00,2022/07/27 19:00,143,1,9
CLT,Main,7/27/2022,20:00,2022/07/27 20:00,148,1,5
CLT,Main,7/28/2022,13:00,2022/07/28 13:00,439,2,9
CLT,Main,7/28/2022,14:00,2022/07/28 14:00,612,3,9
CLT,Main,7/28/2022,15:00,2022/07/28 15:00,810,4,10
CLT,Main,7/28/2022,16:00,2022/07/28 16:00,916,5,10
CLT,Main,7/28/2022,17:00,2022/07/28 17:00,431,2,9
CLT,Main,7/28/2022,18:00,2022/07/28 18:00,531,3,10
CLT,Main,7/28/2022,19:00,2022/07/28 19:00,485,3,11
CLT,Main,7/28/2022,20:00,2022/07/28 20:00,739,5,11
CLT,Main,7/29/2022,14:00,2022/07/29 14:00,1582,7,8
CLT,Main,7/29/2022,15:00,2022/07/29 15:00,328,2,9
CLT,Main,7/29/2022,16:00,2022/07/29 16:00,172,1,8
CLT,Main,7/29/2022,17:00,2022/07/29 17:00,1082,6,10
CLT,Main,7/29/2022,18:00,2022/07/29 18:00,335,2,7
CLT,Main,7/29/2022,19:00,2022/07/29 19:00,529,3,7
CLT,Main,7/29/2022,20:00,2022/07/29 20:00,485,3,9
CLT,Main,7/29/2022,21:00,2022/07/29 21:00,106,1,5
CLT,Main,7/30/2022,12:00,2022/07/30 12:00,163,1,8
CLT,Main,7/30/2022,13:00,2022/07/30 13:00,594,3,10
CLT,Main,7/30/2022,14:00,2022/07/30 14:00,1088,5,11
CLT,Main,7/30/2022,15:00,2022/07/30 15:00,344,2,11
CLT,Main,7/30/2022,16:00,2022/07/30 16:00,1338,8,11
CLT,Main,7/30/2022,17:00,2022/07/30 17:00,371,3,9
CLT,Main,7/30/2022,18:00,2022/07/30 18:00,847,5,8
CLT,Main,7/30/2022,20:00,2022/07/30 20:00,1177,7,10
CLT,Main,7/30/2022,21:00,2022/07/30 21:00,691,5,9
CLT,Main,7/30/2022,22:00,2022/07/30 22:00,351,2,8
CLT,Main,7/31/2022,13:00,2022/07/31 13:00,273,1,9
CLT,Main,7/31/2022,14:00,2022/07/31 14:00,1171,5,11
CLT,Main,7/31/2022,15:00,2022/07/31 15:00,420,3,10
CLT,Main,7/31/2022,16:00,2022/07/31 16:00,1063,5,10
CLT,Main,7/31/2022,17:00,2022/07/31 17:00,409,3,9
CLT,Main,7/31/2022,18:00,2022/07/31 18:00,552,3,9
CLT,Main,7/31/2022,19:00,2022/07/31 19:00,432,3,8
CLT,Main,7/31/2022,20:00,2022/07/31 20:00,607,4,8
CLT,Main,7/31/2022,21:00,2022/07/31 21:00,191,1,6
CLT,Main,8/1/2022,13:00,2022/08/01 13:00,965,5,9
CLT,Main,8/1/2022,14:00,2022/08/01 14:00,521,3,8
CLT,Main,8/1/2022,15:00,2022/08/01 15:00,173,1,7
CLT,Main,8/1/2022,16:00,2022/08/01 16:00,1323,7,8
CLT,Main,8/1/2022,17:00,2022/08/01 17:00,172,1,8
CLT,Main,8/1/2022,18:00,2022/08/01 18:00,700,4,9
CLT,Main,8/1/2022,19:00,2022/08/01 19:00,507,3,9
CLT,Main,8/1/2022,20:00,2022/08/01 20:00,436,3,7
CLT,Main,8/2/2022,13:00,2022/08/02 13:00,987,4,9
CLT,Main,8/2/2022,14:00,2022/08/02 14:00,626,3,10
CLT,Main,8/2/2022,15:00,2022/08/02 15:00,73,1,7
CLT,Main,8/2/2022,16:00,2022/08/02 16:00,1196,7,10
CLT,Main,8/2/2022,17:00,2022/08/02 17:00,229,1,8
CLT,Main,8/2/2022,18:00,2022/08/02 18:00,511,3,9
CLT,Main,8/2/2022,19:00,2022/08/02 19:00,366,2,9
CLT,Main,8/3/2022,12:00,2022/08/03 12:00,274,1,6
CLT,Main,8/3/2022,13:00,2022/08/03 13:00,682,3,8
CLT,Main,8/3/2022,14:00,2022/08/03 14:00,461,2,8
CLT,Main,8/3/2022,15:00,2022/08/03 15:00,660,4,7
CLT,Main,8/3/2022,16:00,2022/08/03 16:00,887,5,10
CLT,Main,8/3/2022,17:00,2022/08/03 17:00,143,1,10
CLT,Main,8/3/2022,18:00,2022/08/03 18:00,513,3,8
CLT,Main,8/3/2022,19:00,2022/08/03 19:00,477,3,8
CLT,Main,8/4/2022,12:00,2022/08/04 12:00,278,1,8
CLT,Main,8/4/2022,13:00,2022/08/04 13:00,669,3,8
CLT,Main,8/4/2022,14:00,2022/08/04 14:00,690,4,7
CLT,Main,8/4/2022,15:00,2022/08/04 15:00,226,1,8
CLT,Main,8/4/2022,16:00,2022/08/04 16:00,1005,5,10
CLT,Main,8/4/2022,17:00,2022/08/04 17:00,320,3,8
CLT,Main,8/4/2022,19:00,2022/08/04 19:00,341,2,8
CLT,Main,8/4/2022,20:00,2022/08/04 20:00,757,5,9
CLT,Main,8/4/2022,21:00,2022/08/04 21:00,216,2,6
CLT,Main,8/5/2022,12:00,2022/08/05 12:00,274,1,6
CLT,Main,8/5/2022,13:00,2022/08/05 13:00,547,2,7
CLT,Main,8/5/2022,14:00,2022/08/05 14:00,371,2,8
CLT,Main,8/5/2022,15:00,2022/08/05 15:00,612,3,8
CLT,Main,8/5/2022,16:00,2022/08/05 16:00,892,5,10
CLT,Main,8/5/2022,17:00,2022/08/05 17:00,327,2,10
CLT,Main,8/5/2022,18:00,2022/08/05 18:00,702,4,9
CLT,Main,8/5/2022,19:00,2022/08/05 19:00,333,2,10
CLT,Main,8/5/2022,20:00,2022/08/05 20:00,553,4,10
CLT,Main,8/6/2022,12:00,2022/08/06 12:00,275,1,10
CLT,Main,8/6/2022,13:00,2022/08/06 13:00,275,1,11
CLT,Main,8/6/2022,14:00,2022/08/06 14:00,607,4,11
CLT,Main,8/6/2022,15:00,2022/08/06 15:00,172,1,9
CLT,Main,8/6/2022,16:00,2022/08/06 16:00,1220,6,11
CLT,Main,8/6/2022,17:00,2022/08/06 17:00,1000,6,10
CLT,Main,8/6/2022,18:00,2022/08/06 18:00,970,6,10
CLT,Main,8/6/2022,19:00,2022/08/06 19:00,662,4,10
CLT,Main,8/6/2022,20:00,2022/08/06 20:00,954,7,11
CLT,Main,8/6/2022,21:00,2022/08/06 21:00,801,5,8
CLT,Main,8/7/2022,13:00,2022/08/07 13:00,548,2,11
CLT,Main,8/7/2022,14:00,2022/08/07 14:00,897,4,12
CLT,Main,8/7/2022,15:00,2022/08/07 15:00,418,3,11
CLT,Main,8/7/2022,16:00,2022/08/07 16:00,1178,6,11
CLT,Main,8/7/2022,17:00,2022/08/07 17:00,151,1,11
CLT,Main,8/7/2022,18:00,2022/08/07 18:00,364,2,10
CLT,Main,8/7/2022,19:00,2022/08/07 19:00,727,4,10
CLT,Main,8/7/2022,20:00,2022/08/07 20:00,594,4,11
CLT,Main,8/7/2022,21:00,2022/08/07 21:00,283,2,6
CLT,Main,8/8/2022,12:00,2022/08/08 12:00,271,1,9
CLT,Main,8/8/2022,13:00,2022/08/08 13:00,462,2,7
CLT,Main,8/8/2022,14:00,2022/08/08 14:00,503,2,10
CLT,Main,8/8/2022,15:00,2022/08/08 15:00,420,3,10
CLT,Main,8/8/2022,16:00,2022/08/08 16:00,1355,7,10
CLT,Main,8/8/2022,17:00,2022/08/08 17:00,145,1,8
CLT,Main,8/8/2022,18:00,2022/08/08 18:00,362,2,8
CLT,Main,8/8/2022,19:00,2022/08/08 19:00,839,5,8
CLT,Main,8/8/2022,20:00,2022/08/08 20:00,644,4,8
CLT,Main,8/9/2022,12:00,2022/08/09 12:00,271,1,8
CLT,Main,8/9/2022,13:00,2022/08/09 13:00,506,2,8
CLT,Main,8/9/2022,14:00,2022/08/09 14:00,380,2,9
CLT,Main,8/9/2022,15:00,2022/08/09 15:00,324,3,9
CLT,Main,8/9/2022,16:00,2022/08/09 16:00,77,5,5
CLT,Main,8/9/2022,17:00,2022/08/09 17:00,23,1,2
CLT,Main,8/9/2022,18:00,2022/08/09 18:00,66,4,8
CLT,Main,8/9/2022,19:00,2022/08/09 19:00,43,3,0
CLT,Main,8/9/2022,20:00,2022/08/09 20:00,27,3,2
CLT,Main,8/10/2022,12:00,2022/08/10 12:00,272,1,8
CLT,Main,8/10/2022,13:00,2022/08/10 13:00,797,3,9
CLT,Main,8/10/2022,14:00,2022/08/10 14:00,414,3,10
CLT,Main,8/10/2022,15:00,2022/08/10 15:00,174,1,4
CLT,Main,8/10/2022,16:00,2022/08/10 16:00,898,4,9
CLT,Main,8/10/2022,17:00,2022/08/10 17:00,365,3,9
CLT,Main,8/10/2022,18:00,2022/08/10 18:00,374,2,8
CLT,Main,8/10/2022,19:00,2022/08/10 19:00,740,5,9
CLT,Main,8/10/2022,20:00,2022/08/10 20:00,663,5,10
CLT,Main,8/11/2022,13:00,2022/08/11 13:00,819,4,9
CLT,Main,8/11/2022,14:00,2022/08/11 14:00,822,4,10
CLT,Main,8/11/2022,15:00,2022/08/11 15:00,522,3,10
CLT,Main,8/11/2022,16:00,2022/08/11 16:00,812,4,9
CLT,Main,8/11/2022,17:00,2022/08/11 17:00,241,2,7
CLT,Main,8/11/2022,18:00,2022/08/11 18:00,686,4,8
CLT,Main,8/11/2022,19:00,2022/08/11 19:00,121,1,9
CLT,Main,8/11/2022,20:00,2022/08/11 20:00,528,3,10
CLT,Main,8/11/2022,21:00,2022/08/11 21:00,159,1,4
CLT,Main,8/11/2022,23:00,2022/08/11 23:00,102,1,6
CLT,Main,8/12/2022,12:00,2022/08/12 12:00,337,2,9
CLT,Main,8/12/2022,13:00,2022/08/12 13:00,530,2,9
CLT,Main,8/12/2022,14:00,2022/08/12 14:00,643,3,10
CLT,Main,8/12/2022,15:00,2022/08/12 15:00,671,4,9
CLT,Main,8/12/2022,16:00,2022/08/12 16:00,848,5,10
CLT,Main,8/12/2022,17:00,2022/08/12 17:00,192,1,8
CLT,Main,8/12/2022,19:00,2022/08/12 19:00,868,5,11
CLT,Main,8/12/2022,20:00,2022/08/12 20:00,762,5,10
CLT,Main,8/13/2022,13:00,2022/08/13 13:00,994,4,11
CLT,Main,8/13/2022,14:00,2022/08/13 14:00,602,3,11
CLT,Main,8/13/2022,15:00,2022/08/13 15:00,416,3,12
CLT,Main,8/13/2022,16:00,2022/08/13 16:00,1654,9,12
CLT,Main,8/13/2022,17:00,2022/08/13 17:00,209,2,11
CLT,Main,8/13/2022,18:00,2022/08/13 18:00,837,5,11
CLT,Main,8/13/2022,19:00,2022/08/13 19:00,764,5,10
CLT,Main,8/13/2022,20:00,2022/08/13 20:00,909,6,10
CLT,Main,8/13/2022,21:00,2022/08/13 21:00,573,4,8
CLT,Main,8/14/2022,13:00,2022/08/14 13:00,1069,4,9
CLT,Main,8/14/2022,15:00,2022/08/14 15:00,885,5,11
CLT,Main,8/14/2022,16:00,2022/08/14 16:00,1188,6,11
CLT,Main,8/14/2022,17:00,2022/08/14 17:00,200,2,12
CLT,Main,8/14/2022,18:00,2022/08/14 18:00,518,3,11
CLT,Main,8/14/2022,19:00,2022/08/14 19:00,672,4,10
CLT,Main,8/14/2022,20:00,2022/08/14 20:00,362,3,8
CLT,Main,8/15/2022,12:00,2022/08/15 12:00,271,1,7
CLT,Main,8/15/2022,13:00,2022/08/15 13:00,707,3,10
CLT,Main,8/15/2022,14:00,2022/08/15 14:00,537,3,10
CLT,Main,8/15/2022,15:00,2022/08/15 15:00,361,2,7
CLT,Main,8/15/2022,16:00,2022/08/15 16:00,1240,6,9
CLT,Main,8/15/2022,17:00,2022/08/15 17:00,65,1,7
CLT,Main,8/15/2022,18:00,2022/08/15 18:00,336,2,8
CLT,Main,8/15/2022,19:00,2022/08/15 19:00,708,4,9
CLT,Main,8/15/2022,20:00,2022/08/15 20:00,732,5,10
CLT,Main,8/16/2022,12:00,2022/08/16 12:00,273,1,9
CLT,Main,8/16/2022,14:00,2022/08/16 14:00,1151,5,9
CLT,Main,8/16/2022,16:00,2022/08/16 16:00,1456,7,9
CLT,Main,8/16/2022,18:00,2022/08/16 18:00,680,4,9
CLT,Main,8/16/2022,19:00,2022/08/16 19:00,487,3,9
CLT,Main,8/17/2022,12:00,2022/08/17 12:00,260,1,7
CLT,Main,8/17/2022,13:00,2022/08/17 13:00,513,2,8
CLT,Main,8/17/2022,14:00,2022/08/17 14:00,606,3,8
CLT,Main,8/17/2022,15:00,2022/08/17 15:00,361,2,8
CLT,Main,8/17/2022,16:00,2022/08/17 16:00,1082,5,10
CLT,Main,8/17/2022,18:00,2022/08/17 18:00,651,4,8
CLT,Main,8/17/2022,19:00,2022/08/17 19:00,494,3,8
CLT,Main,8/18/2022,13:00,2022/08/18 13:00,781,3,10
CLT,Main,8/18/2022,14:00,2022/08/18 14:00,645,3,10
CLT,Main,8/18/2022,15:00,2022/08/18 15:00,361,2,9
CLT,Main,8/18/2022,16:00,2022/08/18 16:00,1236,6,10
CLT,Main,8/18/2022,18:00,2022/08/18 18:00,662,4,11
CLT,Main,8/18/2022,19:00,2022/08/18 19:00,345,2,10
CLT,Main,8/18/2022,20:00,2022/08/18 20:00,127,1,10
CLT,Main,8/19/2022,13:00,2022/08/19 13:00,765,3,9
CLT,Main,8/19/2022,14:00,2022/08/19 14:00,614,3,8
CLT,Main,8/19/2022,16:00,2022/08/19 16:00,1264,6,10
CLT,Main,8/19/2022,17:00,2022/08/19 17:00,173,1,10
CLT,Main,8/19/2022,18:00,2022/08/19 18:00,858,5,10
CLT,Main,8/19/2022,19:00,2022/08/19 19:00,311,2,7
CLT,Main,8/20/2022,13:00,2022/08/20 13:00,723,3,9
CLT,Main,8/20/2022,14:00,2022/08/20 14:00,653,3,9
CLT,Main,8/20/2022,15:00,2022/08/20 15:00,192,1,9
CLT,Main,8/20/2022,16:00,2022/08/20 16:00,1253,6,11
CLT,Main,8/20/2022,18:00,2022/08/20 18:00,708,4,9
CLT,Main,8/20/2022,19:00,2022/08/20 19:00,490,3,9
CLT,Main,8/20/2022,20:00,2022/08/20 20:00,435,3,9
CLT,Main,8/21/2022,12:00,2022/08/21 12:00,273,1,10
CLT,Main,8/21/2022,13:00,2022/08/21 13:00,495,2,11
CLT,Main,8/21/2022,14:00,2022/08/21 14:00,651,3,11
CLT,Main,8/21/2022,15:00,2022/08/21 15:00,600,3,11
CLT,Main,8/21/2022,16:00,2022/08/21 16:00,788,4,8
CLT,Main,8/21/2022,17:00,2022/08/21 17:00,185,2,7
CLT,Main,8/21/2022,18:00,2022/08/21 18:00,381,2,9
CLT,Main,8/21/2022,19:00,2022/08/21 19:00,366,2,9
CLT,Main,8/21/2022,20:00,2022/08/21 20:00,291,2,9
CLT,Main,8/22/2022,13:00,2022/08/22 13:00,258,1,11
CLT,Main,8/22/2022,14:00,2022/08/22 14:00,872,4,10
CLT,Main,8/22/2022,15:00,2022/08/22 15:00,192,1,9
CLT,Main,8/22/2022,16:00,2022/08/22 16:00,546,3,11
CLT,Main,8/22/2022,17:00,2022/08/22 17:00,243,1,10
CLT,Main,8/22/2022,18:00,2022/08/22 18:00,533,3,10
CLT,Main,8/22/2022,19:00,2022/08/22 19:00,626,4,10
CLT,Main,8/22/2022,20:00,2022/08/22 20:00,246,1,11
CLT,Main,8/23/2022,13:00,2022/08/23 13:00,725,3,11
CLT,Main,8/23/2022,14:00,2022/08/23 14:00,623,3,10
CLT,Main,8/23/2022,15:00,2022/08/23 15:00,228,1,10
CLT,Main,8/23/2022,16:00,2022/08/23 16:00,1078,5,12
CLT,Main,8/23/2022,17:00,2022/08/23 17:00,186,1,8
CLT,Main,8/23/2022,18:00,2022/08/23 18:00,526,3,9
CLT,Main,8/23/2022,19:00,2022/08/23 19:00,172,1,9
CLT,Main,8/23/2022,20:00,2022/08/23 20:00,315,2,9
CLT,Main,8/24/2022,13:00,2022/08/24 13:00,827,4,9
CLT,Main,8/24/2022,14:00,2022/08/24 14:00,403,2,9
CLT,Main,8/24/2022,15:00,2022/08/24 15:00,176,1,9
CLT,Main,8/24/2022,16:00,2022/08/24 16:00,1101,6,10
CLT,Main,8/24/2022,18:00,2022/08/24 18:00,675,4,8
CLT,Main,8/24/2022,19:00,2022/08/24 19:00,354,2,8
CLT,Main,8/24/2022,20:00,2022/08/24 20:00,127,1,8
CLT,Main,8/25/2022,12:00,2022/08/25 12:00,194,1,8
CLT,Main,8/25/2022,13:00,2022/08/25 13:00,111,1,9
CLT,Main,8/25/2022,14:00,2022/08/25 14:00,740,4,9
CLT,Main,8/25/2022,15:00,2022/08/25 15:00,301,2,9
CLT,Main,8/25/2022,16:00,2022/08/25 16:00,868,5,9
CLT,Main,8/25/2022,17:00,2022/08/25 17:00,178,1,9
CLT,Main,8/25/2022,18:00,2022/08/25 18:00,513,3,9
CLT,Main,8/25/2022,19:00,2022/08/25 19:00,320,2,7
CLT,Main,8/25/2022,20:00,2022/08/25 20:00,190,1,7
CLT,Main,8/26/2022,13:00,2022/08/26 13:00,335,2,10
CLT,Main,8/26/2022,14:00,2022/08/26 14:00,589,3,10
CLT,Main,8/26/2022,15:00,2022/08/26 15:00,230,1,8
CLT,Main,8/26/2022,16:00,2022/08/26 16:00,1023,6,8
CLT,Main,8/26/2022,17:00,2022/08/26 17:00,214,1,8
CLT,Main,8/26/2022,18:00,2022/08/26 18:00,846,5,8
CLT,Main,8/26/2022,19:00,2022/08/26 19:00,305,2,8
CLT,Main,8/27/2022,13:00,2022/08/27 13:00,419,2,11
CLT,Main,8/27/2022,14:00,2022/08/27 14:00,417,2,10
CLT,Main,8/27/2022,15:00,2022/08/27 15:00,417,2,9
CLT,Main,8/27/2022,16:00,2022/08/27 16:00,1132,6,11
CLT,Main,8/27/2022,18:00,2022/08/27 18:00,1018,6,9
CLT,Main,8/27/2022,19:00,2022/08/27 19:00,156,1,7
CLT,Main,8/27/2022,20:00,2022/08/27 20:00,406,3,8
CLT,Main,8/28/2022,12:00,2022/08/28 12:00,206,1,10
CLT,Main,8/28/2022,13:00,2022/08/28 13:00,668,3,11
